vehicle_count,car_count,bus_count,truck_count,motorcycle_count,hour,day_of_week,is_weekend,is_peak_hour,rain_intensity,visibility,incident_nearby,avg_speed_kmh,hour_sin,hour_cos,density_class
32,17,4,1,10,15,3,0,0,0.0108,0.995,0,50.24,-0.707107,-0.707107,low
38,22,5,3,8,5,5,1,0,0.0024,0.9983,0,48.56,0.965926,0.258819,low
128,62,15,13,38,8,1,0,1,0.0622,0.9685,0,20.67,0.866025,-0.5,high
135,62,19,15,39,17,0,0,1,0.3604,0.8409,0,14.09,-0.965926,-0.258819,high
19,9,1,1,8,10,5,1,0,0.258,0.9366,0,50.43,0.5,-0.866025,low
122,60,16,12,34,7,1,0,1,0.0144,0.9942,0,23.18,0.965926,-0.258819,high
123,69,13,12,29,19,3,0,1,0.0,1.0,0,23.1,-0.965926,0.258819,high
94,48,10,8,28,8,0,0,1,0.0222,0.9916,0,31.47,0.866025,-0.5,high
22,12,3,1,6,11,2,0,0,0.1542,0.8829,0,51.09,0.258819,-0.965926,low
30,17,3,1,9,13,4,0,0,0.0716,0.9643,0,49.93,-0.258819,-0.965926,low
32,17,4,2,9,13,5,1,0,0.1112,0.9501,0,48.73,-0.258819,-0.965926,low
143,84,19,13,27,17,3,0,1,0.141,0.912,0,14.99,-0.965926,-0.258819,high
119,68,13,6,32,20,1,0,1,0.2221,0.898,0,20.97,-0.866025,0.5,high
27,14,3,1,9,23,0,0,0,0.0636,0.9814,0,50.95,-0.258819,0.965926,low
44,22,5,3,14,3,2,0,0,0.0203,0.9856,0,46.5,0.707107,0.707107,medium
25,11,3,2,9,0,5,1,0,0.1502,0.9059,0,50.25,0.0,1.0,low
74,42,7,7,18,18,6,1,1,0.0221,0.9897,0,37.47,-1.0,-0.0,medium
35,18,4,2,11,3,0,0,0,0.1567,0.8826,0,47.15,0.707107,0.707107,low
28,16,3,1,8,10,5,1,0,0.0455,0.9636,0,50.92,0.5,-0.866025,low
17,8,2,1,6,6,0,0,0,0.0714,0.9796,0,53.83,1.0,0.0,low
15,8,1,1,5,12,4,0,0,0.2703,0.92,0,51.45,0.0,-1.0,low
56,33,6,4,13,3,5,1,0,0.1028,0.9398,0,41.66,0.707107,0.707107,medium
36,20,3,1,12,11,4,0,0,0.002,0.9989,0,49.17,0.258819,-0.965926,low
37,17,3,2,15,16,5,1,0,0.0145,0.9945,0,48.68,-0.866025,-0.5,low
39,18,4,2,15,12,1,0,0,0.0477,0.9645,0,47.58,0.0,-1.0,low
112,65,11,10,26,8,0,0,1,0.0135,0.9949,0,26.2,0.866025,-0.5,high
134,67,19,12,36,7,1,0,1,0.0007,0.9996,0,19.79,0.965926,-0.258819,high
108,49,8,8,43,8,2,0,1,0.0002,0.9999,0,27.6,0.866025,-0.5,high
75,38,9,8,20,17,6,1,1,0.0076,0.9978,0,37.39,-0.965926,-0.258819,medium
31,16,4,2,9,4,5,1,0,0.1664,0.8734,0,48.2,0.866025,0.5,low
72,38,8,4,22,17,5,1,1,0.3088,0.798,0,33.77,-0.965926,-0.258819,medium
75,39,6,7,23,17,6,1,1,0.0123,0.996,0,37.32,-0.965926,-0.258819,medium
35,18,3,2,12,4,1,0,0,0.2744,0.8609,0,45.38,0.866025,0.5,low
50,28,5,3,14,6,1,0,0,0.5719,0.8553,0,36.42,1.0,0.0,medium
72,40,6,7,19,5,4,0,0,0.1339,0.9075,0,36.39,0.965926,0.258819,medium
11,5,1,1,4,2,6,1,0,0.0023,0.9988,0,56.67,0.5,0.866025,low
27,12,2,1,12,0,1,0,0,0.0054,0.9964,0,51.82,0.0,1.0,low
43,20,5,2,16,12,1,0,0,0.0001,0.9999,0,47.1,0.0,-1.0,medium
121,64,9,12,36,17,3,0,1,0.0448,0.9685,0,23.03,-0.965926,-0.258819,high
114,59,11,9,35,8,3,0,1,0.0223,0.9892,0,25.47,0.866025,-0.5,high
117,65,15,7,30,17,4,0,1,0.0004,0.9998,0,24.89,-0.965926,-0.258819,high
37,19,4,2,12,1,1,0,0,0.0288,0.9838,0,48.47,0.258819,0.965926,low
28,15,3,2,8,0,3,0,0,0.0001,1.0,0,51.6,0.0,1.0,low
112,57,14,12,29,20,1,0,1,0.0049,0.999,0,26.33,-0.866025,0.5,high
29,13,3,2,11,11,4,0,0,0.0338,0.976,0,50.79,0.258819,-0.965926,low
132,75,17,11,29,17,3,0,1,0.4035,0.887,0,14.35,-0.965926,-0.258819,high
46,26,4,3,13,2,2,0,0,0.0989,0.9315,0,44.72,0.5,0.866025,medium
63,37,5,5,16,4,2,0,0,0.0494,0.9837,0,40.36,0.866025,0.5,medium
38,19,3,2,14,5,3,0,0,0.2109,0.8837,0,45.44,0.965926,0.258819,low
1,0,0,0,1,6,4,0,0,0.0016,0.9995,0,59.68,1.0,0.0,low
47,21,5,3,18,2,2,0,0,0.5461,0.6964,0,37.71,0.5,0.866025,medium
16,7,2,0,7,12,0,0,0,0.1819,0.9093,0,52.47,0.0,-1.0,low
23,10,2,2,9,23,3,0,0,0.0049,0.9986,0,53.03,-0.258819,0.965926,low
7,3,0,0,4,5,1,0,0,0.014,0.9965,0,57.69,0.965926,0.258819,low
100,52,9,6,33,17,2,0,1,0.0151,0.9948,0,29.77,-0.965926,-0.258819,high
30,15,2,3,10,5,4,0,0,0.0127,0.9931,0,50.81,0.965926,0.258819,low
33,17,4,2,10,21,1,0,0,0.0057,0.9956,0,50.01,-0.707107,0.707107,low
52,26,6,3,17,4,2,0,0,0.1255,0.9112,0,42.52,0.866025,0.5,medium
19,10,2,1,6,16,6,1,0,0.0567,0.9762,0,53.45,-0.866025,-0.5,low
19,9,2,1,7,15,5,1,0,0.2442,0.8339,0,50.64,-0.707107,-0.707107,low
41,19,3,3,16,3,5,1,0,0.023,0.99,0,47.36,0.707107,0.707107,medium
18,9,2,1,6,10,4,0,0,0.0889,0.9676,0,53.27,0.5,-0.866025,low
33,16,4,3,10,0,4,0,0,0.0007,0.9995,0,50.09,0.0,1.0,low
128,71,16,14,27,8,4,0,1,0.2354,0.9097,0,18.07,0.866025,-0.5,high
10,5,1,0,4,11,3,0,0,0.0252,0.9834,0,56.62,0.258819,-0.965926,low
41,23,5,4,9,16,6,1,0,0.1512,0.9559,0,45.43,-0.866025,-0.5,medium
106,60,11,9,26,18,4,0,1,0.0362,0.9818,0,27.66,-1.0,-0.0,high
132,70,10,14,38,19,0,0,1,0.0901,0.9529,0,19.05,-0.965926,0.258819,high
29,14,2,2,11,0,0,0,0,0.0386,0.9724,0,50.72,0.0,1.0,low
113,61,16,10,26,9,3,0,1,0.0637,0.976,0,25.14,0.707107,-0.707107,high
67,31,5,5,26,16,6,1,0,0.1706,0.8718,0,37.34,-0.866025,-0.5,medium
34,16,2,2,14,5,0,0,0,0.0869,0.9555,0,48.5,0.965926,0.258819,low
20,9,2,1,8,1,5,1,0,0.0013,0.9996,0,53.98,0.258819,0.965926,low
35,16,2,2,15,1,3,0,0,0.0039,0.999,0,49.44,0.258819,0.965926,low
14,6,1,1,6,11,1,0,0,0.0066,0.9965,0,55.7,0.258819,-0.965926,low
2,1,0,0,1,16,0,0,0,0.0018,0.9988,0,59.37,-0.866025,-0.5,low
35,20,2,1,12,10,5,1,0,0.0001,1.0,0,49.5,0.5,-0.866025,low
25,13,2,2,8,13,3,0,0,0.5595,0.793,0,44.11,-0.258819,-0.965926,low
2,0,0,0,2,13,5,1,0,0.2144,0.9517,0,56.18,-0.258819,-0.965926,low
63,34,5,3,21,23,2,0,0,0.067,0.95,0,40.09,-0.258819,0.965926,medium
19,9,2,2,6,4,0,0,0,0.0634,0.9649,0,53.35,0.866025,0.5,low
124,70,12,13,29,7,2,0,1,0.0,1.0,0,22.8,0.965926,-0.258819,high
39,21,3,2,13,6,0,0,0,0.0656,0.9713,0,47.32,1.0,0.0,low
15,7,2,0,6,21,3,0,0,0.001,0.9997,0,55.48,-0.707107,0.707107,low
17,9,2,1,5,6,0,0,0,0.0001,1.0,0,54.9,1.0,0.0,low
38,21,5,2,10,10,6,1,0,0.0729,0.9567,0,47.51,0.5,-0.866025,low
19,9,2,1,7,16,3,0,0,0.1498,0.8821,0,52.05,-0.866025,-0.5,low
157,78,15,13,51,17,3,0,1,0.0351,0.9741,1,5.0,-0.965926,-0.258819,high
34,17,4,2,11,2,5,1,0,0.3342,0.8164,0,44.79,0.5,0.866025,low
27,13,3,2,9,13,3,0,0,0.0057,0.9962,0,51.82,-0.258819,-0.965926,low
35,17,4,3,11,13,6,1,0,0.0262,0.9939,0,49.11,-0.258819,-0.965926,low
19,9,1,1,8,22,0,0,0,0.0,1.0,0,54.3,-0.5,0.866025,low
12,6,1,0,5,3,1,0,0,0.0002,0.9999,0,56.4,0.707107,0.707107,low
118,61,14,6,37,8,2,0,1,0.0004,0.9999,0,24.59,0.866025,-0.5,high
15,6,2,1,6,3,5,1,0,0.398,0.8406,0,49.53,0.707107,0.707107,low
0,0,0,0,0,15,2,0,0,0.0192,0.9943,0,59.71,-0.707107,-0.707107,low
0,0,0,0,0,0,4,0,0,0.0005,0.9998,0,59.99,0.0,1.0,low
119,68,17,6,28,17,1,0,1,0.1872,0.9302,0,21.49,-0.965926,-0.258819,high
63,34,7,3,19,0,1,0,0,0.0416,0.9724,1,20.48,0.0,1.0,medium
29,13,2,2,12,11,2,0,0,0.0364,0.9799,0,50.75,0.258819,-0.965926,low
50,28,5,5,12,15,3,0,0,0.0285,0.9872,0,44.57,-0.707107,-0.707107,medium
29,13,3,3,10,23,4,0,0,0.0108,0.9936,0,51.14,-0.258819,0.965926,low
35,20,3,3,9,16,0,0,0,0.034,0.9831,0,48.99,-0.866025,-0.5,low
26,14,2,2,8,11,1,0,0,0.0011,0.9996,0,52.18,0.258819,-0.965926,low
46,24,5,3,14,15,6,1,0,0.0164,0.9902,0,45.95,-0.707107,-0.707107,medium
43,19,5,4,15,2,6,1,0,0.0084,0.9942,0,46.97,0.5,0.866025,medium
57,31,5,3,18,22,5,1,0,0.1218,0.911,0,41.07,-0.5,0.866025,medium
0,0,0,0,0,3,6,1,0,0.0618,0.9646,0,59.07,0.707107,0.707107,low
16,7,1,0,8,22,6,1,0,0.0141,0.9946,0,54.99,-0.5,0.866025,low
4,2,0,0,2,11,3,0,0,0.0275,0.984,0,58.39,0.258819,-0.965926,low
19,9,2,1,7,11,1,0,0,0.0095,0.9965,0,54.16,0.258819,-0.965926,low
30,14,3,3,10,23,1,0,0,0.0139,0.9902,0,50.79,-0.258819,0.965926,low
94,50,10,10,24,9,6,1,1,0.0034,0.9974,0,31.75,0.707107,-0.707107,high
41,19,3,2,17,22,2,0,0,0.1866,0.9588,0,44.9,-0.5,0.866025,medium
13,6,1,1,5,16,0,0,0,0.1995,0.8719,0,53.11,-0.866025,-0.5,low
73,38,8,7,20,18,5,1,1,0.0566,0.9751,0,37.25,-1.0,-0.0,medium
26,13,3,1,9,11,6,1,0,0.0501,0.9874,0,51.45,0.258819,-0.965926,low
32,16,3,2,11,6,4,0,0,0.1822,0.899,0,47.67,1.0,0.0,low
20,11,2,1,6,23,4,0,0,0.0013,0.9993,0,53.98,-0.258819,0.965926,low
61,34,6,3,18,21,6,1,0,0.2089,0.8782,0,38.57,-0.707107,0.707107,medium
13,6,1,1,5,5,0,0,0,0.088,0.972,0,54.78,0.965926,0.258819,low
39,21,4,2,12,11,2,0,0,0.3292,0.834,0,43.36,0.258819,-0.965926,low
17,7,1,1,8,13,4,0,0,0.0909,0.9815,0,53.54,-0.258819,-0.965926,low
23,12,1,1,9,13,2,0,0,0.0343,0.9777,0,52.59,-0.258819,-0.965926,low
20,10,2,2,6,22,6,1,0,0.0039,0.9982,0,53.94,-0.5,0.866025,low
36,18,2,2,14,1,2,0,0,0.0643,0.9609,0,48.24,0.258819,0.965926,low
129,65,11,10,43,17,3,0,1,0.1443,0.9136,0,19.14,-0.965926,-0.258819,high
72,33,5,4,30,20,5,1,1,0.3779,0.7566,0,32.73,-0.866025,0.5,medium
129,70,11,13,35,19,1,0,1,0.2188,0.9044,0,18.02,-0.965926,0.258819,high
31,14,3,2,12,0,1,0,0,0.1236,0.9048,0,48.85,0.0,1.0,low
43,23,4,2,14,2,6,1,0,0.0112,0.9958,0,46.93,0.5,0.866025,medium
73,34,8,6,25,12,4,0,0,0.0493,0.97,0,37.36,0.0,-1.0,medium
155,76,17,10,52,8,2,0,1,0.3783,0.835,0,7.83,0.866025,-0.5,high
18,8,2,1,7,16,4,0,0,0.0487,0.9671,0,53.87,-0.866025,-0.5,low
32,18,3,3,8,23,4,0,0,0.1956,0.9467,0,47.47,-0.258819,0.965926,low
72,37,7,4,24,8,5,1,1,0.1154,0.9658,0,36.67,0.866025,-0.5,medium
31,14,3,3,11,15,3,0,0,0.1196,0.9196,0,48.91,-0.707107,-0.707107,low
41,22,5,3,11,23,4,0,0,0.0094,0.9926,0,47.56,-0.258819,0.965926,medium
15,8,1,0,6,15,4,0,0,0.0163,0.9883,0,55.25,-0.707107,-0.707107,low
59,32,5,4,18,1,3,0,0,0.0128,0.995,1,22.11,0.258819,0.965926,medium
27,13,2,1,11,16,6,1,0,0.0427,0.9707,0,51.26,-0.866025,-0.5,low
52,28,5,4,15,5,2,0,0,0.0358,0.9906,1,23.86,0.965926,0.258819,medium
124,58,10,10,46,7,1,0,1,0.0047,0.9985,0,22.73,0.965926,-0.258819,high
15,7,1,1,6,15,5,1,0,0.0968,0.9497,0,54.05,-0.707107,-0.707107,low
124,67,13,8,36,18,3,0,1,0.0906,0.9341,0,21.44,-1.0,-0.0,high
137,80,12,15,30,17,4,0,1,0.0002,0.9999,0,18.9,-0.965926,-0.258819,high
47,27,4,5,11,22,5,1,0,0.0086,0.997,0,45.77,-0.5,0.866025,medium
124,67,10,7,40,19,1,0,1,0.0184,0.9933,0,22.52,-0.965926,0.258819,high
125,65,12,9,39,17,1,0,1,0.0276,0.9842,0,22.09,-0.965926,-0.258819,high
16,8,1,0,7,5,3,0,0,0.0233,0.9904,0,54.85,0.965926,0.258819,low
68,34,7,8,19,20,6,1,1,0.0427,0.984,0,38.96,-0.866025,0.5,medium
34,18,4,2,10,0,3,0,0,0.0834,0.9551,0,48.55,0.0,1.0,low
111,51,16,10,34,20,1,0,1,0.0221,0.9875,0,26.37,-0.866025,0.5,high
76,34,8,4,30,19,5,1,1,0.001,0.9996,0,37.19,-0.965926,0.258819,medium
63,30,8,5,20,18,6,1,1,0.0136,0.9932,0,40.9,-1.0,-0.0,medium
28,13,3,1,11,0,3,0,0,0.0257,0.981,0,51.21,0.0,1.0,low
18,10,2,1,5,23,3,0,0,0.0103,0.9943,0,54.45,-0.258819,0.965926,low
109,59,15,5,30,20,2,0,1,0.2445,0.9329,0,23.63,-0.866025,0.5,high
121,54,15,6,46,17,1,0,1,0.0005,0.9997,0,23.69,-0.965926,-0.258819,high
48,26,6,5,11,2,6,1,0,0.0001,0.9999,0,45.6,0.5,0.866025,medium
15,7,1,0,7,16,3,0,0,0.0207,0.9937,0,55.19,-0.866025,-0.5,low
77,39,8,4,26,8,6,1,1,0.0016,0.9987,0,36.88,0.866025,-0.5,medium
135,63,10,8,54,8,2,0,1,0.0052,0.9987,0,19.42,0.866025,-0.5,high
44,20,4,3,17,2,1,0,0,0.1308,0.9179,0,44.84,0.5,0.866025,medium
22,10,3,1,8,6,0,0,0,0.0168,0.9901,0,53.15,1.0,0.0,low
25,11,3,2,9,15,0,0,0,0.014,0.9921,0,52.29,-0.707107,-0.707107,low
149,88,21,16,24,9,1,0,1,0.293,0.7885,0,10.9,0.707107,-0.707107,high
77,38,11,5,23,20,6,1,1,0.0174,0.9947,0,36.64,-0.866025,0.5,medium
45,26,5,4,10,22,1,0,0,0.0042,0.9976,0,46.44,-0.5,0.866025,medium
28,15,4,1,8,23,4,0,0,0.0082,0.9948,0,51.48,-0.258819,0.965926,low
38,22,4,2,10,23,1,0,0,0.0167,0.9932,0,48.35,-0.258819,0.965926,low
18,9,1,1,7,11,0,0,0,0.1099,0.9684,0,52.95,0.258819,-0.965926,low
23,11,2,1,9,6,5,1,0,0.0254,0.9843,0,52.72,1.0,0.0,low
46,27,6,4,9,14,6,1,0,0.0476,0.9691,0,45.49,-0.5,-0.866025,medium
35,16,3,3,13,15,4,0,0,0.467,0.8047,0,42.5,-0.707107,-0.707107,low
84,45,10,8,21,11,6,1,0,0.2975,0.8842,0,30.34,0.258819,-0.965926,medium
102,49,13,5,35,7,1,0,1,0.0678,0.9581,0,28.38,0.965926,-0.258819,high
42,21,4,3,14,4,1,0,0,0.0679,0.9465,0,46.38,0.866025,0.5,medium
149,74,13,9,53,8,4,0,1,0.001,0.9997,0,15.29,0.866025,-0.5,high
37,21,3,2,11,12,5,1,0,0.024,0.9847,0,48.54,0.0,-1.0,low
18,10,2,1,5,23,2,0,0,0.0497,0.9708,0,53.85,-0.258819,0.965926,low
38,17,3,4,14,0,3,0,0,0.0546,0.9619,0,47.78,0.0,1.0,low
19,8,2,1,8,3,5,1,0,0.1149,0.9527,0,52.58,0.707107,0.707107,low
52,24,4,5,19,21,1,0,0,0.2869,0.9096,0,40.1,-0.707107,0.707107,medium
105,50,13,6,36,7,0,0,1,0.1638,0.9051,0,26.04,0.965926,-0.258819,high
30,17,4,1,8,22,1,0,0,0.0616,0.9747,0,50.08,-0.5,0.866025,low
32,19,3,1,9,15,2,0,0,0.1166,0.9541,0,48.65,-0.707107,-0.707107,low
25,12,3,2,8,13,1,0,0,0.0042,0.9969,0,52.44,-0.258819,-0.965926,low
16,7,1,1,7,10,0,0,0,0.0319,0.9748,0,54.72,0.5,-0.866025,low
39,22,4,4,9,6,1,0,0,0.0335,0.9871,0,47.8,1.0,0.0,low
120,71,14,11,24,19,3,0,1,0.0251,0.9859,0,23.62,-0.965926,0.258819,high
26,11,2,1,12,10,4,0,0,0.0357,0.9785,0,51.66,0.5,-0.866025,low
70,32,6,8,24,5,4,0,0,0.2984,0.9136,0,34.52,0.965926,0.258819,medium
162,93,16,9,44,18,1,0,1,0.1215,0.9649,1,5.0,-1.0,-0.0,high
18,10,2,1,5,2,6,1,0,0.1009,0.9565,0,53.09,0.5,0.866025,low
54,29,7,4,14,1,2,0,0,0.0375,0.9793,1,23.24,0.258819,0.965926,medium
24,11,2,1,10,4,4,0,0,0.0314,0.9766,0,52.33,0.866025,0.5,low
132,75,16,7,34,7,4,0,1,0.0004,0.9998,0,20.39,0.965926,-0.258819,high
36,16,3,2,15,15,3,0,0,0.0747,0.9578,0,48.08,-0.707107,-0.707107,low
122,69,16,9,28,17,1,0,1,0.0026,0.9994,0,23.36,-0.965926,-0.258819,high
51,27,5,3,16,6,4,0,0,0.0148,0.9954,0,44.48,1.0,0.0,medium
72,33,6,7,26,23,1,0,0,0.3018,0.8638,1,13.87,-0.258819,0.965926,medium
19,10,2,1,6,22,1,0,0,0.3821,0.7244,0,48.57,-0.5,0.866025,low
42,18,3,2,19,23,4,0,0,0.072,0.9781,0,46.32,-0.258819,0.965926,medium
40,18,5,4,13,23,5,1,0,0.2161,0.8458,0,44.76,-0.258819,0.965926,medium
30,17,2,2,9,14,0,0,0,0.2938,0.8467,0,46.59,-0.5,-0.866025,low
54,25,4,5,20,13,5,1,0,0.0907,0.9711,0,42.44,-0.258819,-0.965926,medium
125,61,12,14,38,7,0,0,1,0.0017,0.999,0,22.48,0.965926,-0.258819,high
31,17,3,3,8,3,4,0,0,0.1498,0.91,0,48.45,0.707107,0.707107,low
66,33,8,6,19,7,6,1,1,0.1359,0.8938,0,38.16,0.965926,-0.258819,medium
45,23,4,3,15,4,0,0,0,0.0618,0.9539,0,45.57,0.866025,0.5,medium
137,62,17,12,46,20,4,0,1,0.0173,0.994,0,18.64,-0.866025,0.5,high
75,42,8,8,17,8,5,1,1,0.0036,0.9977,0,37.45,0.866025,-0.5,medium
33,16,3,3,11,2,4,0,0,0.0044,0.9978,0,50.03,0.5,0.866025,low
32,16,2,3,11,16,5,1,0,0.0868,0.9394,0,49.1,-0.866025,-0.5,low
17,9,2,1,5,12,5,1,0,0.0391,0.984,0,54.31,0.0,-1.0,low
39,19,4,3,13,10,2,0,0,0.0026,0.9983,0,48.26,0.5,-0.866025,low
36,19,4,4,9,5,0,0,0,0.1568,0.9332,0,46.85,0.965926,0.258819,low
70,31,9,6,24,16,6,1,0,0.0086,0.9938,1,18.87,-0.866025,-0.5,medium
22,10,3,2,7,15,3,0,0,0.0197,0.9884,0,53.1,-0.707107,-0.707107,low
3,1,0,0,2,2,0,0,0,0.0095,0.9972,0,58.96,0.5,0.866025,low
40,18,5,3,14,23,1,0,0,0.2867,0.8978,0,43.7,-0.258819,0.965926,medium
114,65,9,6,34,7,3,0,1,0.1813,0.8723,0,23.08,0.965926,-0.258819,high
87,40,10,6,31,18,5,1,1,0.0415,0.9844,0,33.28,-1.0,-0.0,medium
30,16,3,2,9,15,1,0,0,0.0821,0.9692,0,49.77,-0.707107,-0.707107,low
39,19,3,3,14,11,1,0,0,0.1772,0.859,0,45.64,0.258819,-0.965926,low
25,11,2,1,11,0,1,0,0,0.0643,0.9642,0,51.54,0.0,1.0,low
74,40,8,4,22,12,4,0,0,0.0221,0.9895,1,17.47,0.0,-1.0,medium
22,11,2,1,8,10,4,0,0,0.0041,0.9986,0,53.34,0.5,-0.866025,low
121,64,16,8,33,9,0,0,1,0.059,0.9825,0,22.81,0.707107,-0.707107,high
26,13,2,2,9,14,4,0,0,0.019,0.9884,0,51.92,-0.5,-0.866025,low
27,14,3,2,8,22,5,1,0,0.32,0.8267,0,47.1,-0.5,0.866025,low
88,41,12,8,27,9,5,1,1,0.0942,0.9458,0,32.19,0.707107,-0.707107,medium
45,21,6,2,16,16,6,1,0,0.4881,0.6568,0,39.18,-0.866025,-0.5,medium
39,18,4,3,14,10,2,0,0,0.0478,0.9653,0,47.58,0.5,-0.866025,low
109,57,15,7,30,19,0,0,1,0.1426,0.9487,0,25.16,-0.965926,0.258819,high
36,17,3,2,14,6,0,0,0,0.0002,0.9998,0,49.2,1.0,0.0,low
19,10,2,1,6,22,6,1,0,0.012,0.9975,0,54.12,-0.5,0.866025,low
43,22,4,3,14,21,0,0,0,0.1947,0.9513,0,44.18,-0.707107,0.707107,medium
20,10,2,1,7,0,5,1,0,0.0003,0.9998,0,54.0,0.0,1.0,low
29,14,3,1,11,12,3,0,0,0.0049,0.9962,0,51.23,0.0,-1.0,low
49,22,4,3,20,12,2,0,0,0.0119,0.9949,0,45.12,0.0,-1.0,medium
0,0,0,0,0,3,4,0,0,0.0132,0.9973,0,59.8,0.707107,0.707107,low
98,46,8,9,35,7,1,0,1,0.0153,0.9952,0,30.37,0.965926,-0.258819,high
16,8,1,1,6,6,4,0,0,0.0635,0.9594,0,54.25,1.0,0.0,low
27,14,3,2,8,5,0,0,0,0.0,1.0,0,51.9,0.965926,0.258819,low
0,0,0,0,0,23,2,0,0,0.0887,0.9595,0,58.67,-0.258819,0.965926,low
62,30,7,5,20,23,3,0,0,0.0003,0.9999,0,41.4,-0.258819,0.965926,medium
24,12,3,2,7,1,5,1,0,0.0051,0.9977,0,52.72,0.258819,0.965926,low
23,13,1,2,7,10,3,0,0,0.0808,0.9647,0,51.89,0.5,-0.866025,low
106,54,10,9,33,8,2,0,1,0.0636,0.9607,0,27.25,0.866025,-0.5,high
35,16,3,1,15,1,1,0,0,0.0217,0.9839,0,49.18,0.258819,0.965926,low
64,30,5,7,22,14,2,0,0,0.1299,0.9602,1,18.85,-0.5,-0.866025,medium
36,21,4,2,9,15,6,1,0,0.0909,0.9584,0,47.84,-0.707107,-0.707107,low
52,23,7,2,20,22,3,0,0,0.0141,0.9912,0,44.19,-0.5,0.866025,medium
42,23,5,2,12,4,0,0,0,0.0294,0.9935,0,46.96,0.866025,0.5,medium
54,27,7,5,15,9,5,1,1,0.0104,0.9944,0,43.64,0.707107,-0.707107,medium
3,1,0,0,2,21,6,1,0,0.2044,0.8801,0,56.03,-0.707107,0.707107,low
27,15,3,1,8,14,1,0,0,0.1296,0.9469,0,49.96,-0.5,-0.866025,low
29,16,2,2,9,3,4,0,0,0.0274,0.9847,0,50.89,0.707107,0.707107,low
124,64,16,9,35,8,1,0,1,0.1857,0.9142,0,20.01,0.866025,-0.5,high
56,27,6,6,17,6,2,0,0,0.0155,0.9885,0,42.97,1.0,0.0,medium
39,20,4,4,11,10,5,1,0,0.055,0.9638,0,47.47,0.5,-0.866025,low
52,26,4,4,18,2,3,0,0,0.0428,0.9881,0,43.76,0.5,0.866025,medium
28,16,2,2,8,2,4,0,0,0.1598,0.9408,0,49.2,0.5,0.866025,low
34,20,3,2,9,12,4,0,0,0.2285,0.834,0,46.37,0.0,-1.0,low
10,5,0,0,5,13,4,0,0,0.0103,0.993,0,56.85,-0.258819,-0.965926,low
69,35,10,6,18,2,0,0,0,0.1723,0.9436,1,16.72,0.5,0.866025,medium
27,12,2,2,11,22,1,0,0,0.3378,0.7967,0,46.83,-0.5,0.866025,low
28,14,2,3,9,3,3,0,0,0.0034,0.9975,0,51.55,0.707107,0.707107,low
11,5,1,1,4,5,4,0,0,0.0189,0.9937,0,56.42,0.965926,0.258819,low
11,5,1,0,5,2,2,0,0,0.0163,0.9894,0,56.46,0.5,0.866025,low
65,37,7,6,15,3,5,1,0,0.1843,0.9355,0,37.74,0.707107,0.707107,medium
70,36,9,7,18,18,6,1,1,0.0637,0.9778,0,38.04,-1.0,-0.0,medium
29,16,2,3,8,0,6,1,0,0.2992,0.7623,0,46.81,0.0,1.0,low
50,29,6,2,13,2,0,0,0,0.0902,0.9324,0,43.65,0.5,0.866025,medium
30,14,3,3,10,21,6,1,0,0.0003,0.9999,0,51.0,-0.707107,0.707107,low
46,27,4,2,13,21,4,0,0,0.0066,0.9985,0,46.1,-0.707107,0.707107,medium
39,18,4,3,14,0,3,0,0,0.0007,0.9998,0,48.29,0.0,1.0,low
20,10,2,1,7,22,5,1,0,0.203,0.9279,0,50.95,-0.5,0.866025,low
76,44,7,6,19,7,6,1,1,0.0158,0.9932,0,36.96,0.965926,-0.258819,medium
9,5,1,0,3,11,2,0,0,0.0022,0.9988,0,57.27,0.258819,-0.965926,low
6,3,0,0,3,21,4,0,0,0.0385,0.9699,0,57.62,-0.707107,0.707107,low
111,66,11,7,27,8,3,0,1,0.4018,0.7526,0,20.67,0.866025,-0.5,high
43,20,6,2,15,21,1,0,0,0.002,0.9993,0,47.07,-0.707107,0.707107,medium
29,14,4,1,10,13,0,0,0,0.0,1.0,0,51.3,-0.258819,-0.965926,low
27,14,2,2,9,0,1,0,0,0.1721,0.9643,0,49.32,0.0,1.0,low
51,29,5,2,15,15,4,0,0,0.0015,0.9995,0,44.68,-0.707107,-0.707107,medium
106,52,13,12,29,17,5,1,1,0.0092,0.9978,1,8.06,-0.965926,-0.258819,high
24,11,3,1,9,15,4,0,0,0.0566,0.9561,0,51.95,-0.707107,-0.707107,low
112,55,12,9,36,19,5,1,1,0.0113,0.9964,0,26.23,-0.965926,0.258819,high
28,15,3,1,9,15,4,0,0,0.0034,0.9984,0,51.55,-0.707107,-0.707107,low
128,73,14,8,33,7,2,0,1,0.2527,0.8811,0,17.81,0.965926,-0.258819,high
141,73,16,8,44,17,2,0,1,0.0037,0.9979,0,17.64,-0.965926,-0.258819,high
30,17,3,3,7,10,3,0,0,0.0574,0.9778,0,50.14,0.5,-0.866025,low
27,12,2,2,11,12,4,0,0,0.0439,0.9878,0,51.24,0.0,-1.0,low
26,14,3,1,8,1,4,0,0,0.1065,0.9724,0,50.6,0.258819,0.965926,low
23,10,2,2,9,6,4,0,0,0.0,1.0,0,53.1,1.0,0.0,low
23,12,2,2,7,14,6,1,0,0.1413,0.968,0,50.98,-0.5,-0.866025,low
10,5,1,0,4,0,5,1,0,0.0531,0.9708,0,56.2,0.0,1.0,low
